TransactionID,UserID,CourseID,TransactionDate,Amount,TeacherID,UserName,Age_x,Email,CourseName,CoursePrice,CourseDuration,CourseRating,TeacherName,Age_y,Gender_y,YearsOfExperience,TeacherRating,Gender_x_Female,Gender_x_Male,PaymentMethod_Bank Transfer,PaymentMethod_Credit Card,PaymentMethod_PayPal,CourseCategory_Artificial Intelligence,CourseCategory_Business,CourseCategory_Cybersecurity,CourseCategory_Data Science,CourseCategory_Design,CourseCategory_Digital Marketing,CourseCategory_Finance,CourseCategory_Machine Learning,CourseCategory_Marketing,CourseCategory_Programming,CourseCategory_Project Management,CourseCategory_Web Development,CourseType_Free,CourseType_Paid,CourseLevel_Advanced,CourseLevel_Beginner,CourseLevel_Intermediate,PriceCategory_High,PriceCategory_Low,PriceCategory_Medium,ExperienceLevel_Beginner,ExperienceLevel_Expert,ExperienceLevel_Intermediate,DurationCategory_Long,DurationCategory_Medium,DurationCategory_Short,Expertise_Artificial Intelligence,Expertise_Business,Expertise_Cybersecurity,Expertise_Data Science,Expertise_Design,Expertise_Digital Marketing,Expertise_Finance,Expertise_Machine Learning,Expertise_Marketing,Expertise_Programming,Expertise_Project Management,Expertise_Web Development
TT04724,U01769,CR00030,2025-08-15,0.0,TC00004,khanrenee,15,kirkwagner@gmail.com,Reinforcement Learning,0.0,38.49,1.73,Kristi Scott,34,Female,9,4.39,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TT04725,U01770,CR00035,2025-09-27,0.0,TC00059,daviselizabeth,22,bryantmichael@outlook.com,Cyber Threat Intelligence,0.0,42.59,4.94,Noah Stewart,48,Female,6,3.82,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT04726,U01770,CR00010,2025-03-22,0.0,TC00033,daviselizabeth,22,bryantmichael@outlook.com,3D Modeling,0.0,15.29,4.45,Wesley Garcia,39,Female,12,4.04,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
TT04727,U01771,CR00028,2025-06-01,0.78,TC00007,calebmorgan,21,baileymax@gmail.com,Deep Learning,0.78,44.96,3.89,Angela Beard,28,Female,6,4.36,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TT04728,U01771,CR00039,2025-08-18,346.71,TC00018,calebmorgan,21,baileymax@gmail.com,Project Planning,346.71,3.42,1.23,Kari Pierce,47,Female,11,4.28,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
TT04729,U01771,CR00008,2025-02-19,0.0,TC00033,calebmorgan,21,baileymax@gmail.com,Photoshop Mastery,0.0,2.87,1.52,Wesley Garcia,39,Female,12,4.04,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
TT04730,U01783,CR00055,2025-08-22,57.32,TC00058,mcconnellerica,28,ellismark@yahoo.com,Full-Stack Web Development,57.32,43.95,4.74,Andrew Anderson,49,Male,7,3.71,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TT04731,U01783,CR00037,2025-11-11,0.0,TC00018,mcconnellerica,28,ellismark@yahoo.com,Scrum Essentials,0.0,33.93,3.45,Kari Pierce,47,Female,11,4.28,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TT04732,U01783,CR00014,2025-10-22,0.0,TC00007,mcconnellerica,28,ellismark@yahoo.com,Sales Mastery,0.0,22.29,3.15,Angela Beard,28,Female,6,4.36,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
TT04733,U01803,CR00004,2025-10-22,0.0,TC00056,brett15,27,susandavis@yahoo.com,Advanced Python,0.0,45.13,2.88,Alexis Everett,35,Female,9,3.95,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TT04734,U01803,CR00038,2025-05-17,342.61,TC00018,brett15,27,susandavis@yahoo.com,Risk Management,342.61,17.14,4.84,Kari Pierce,47,Female,11,4.28,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
TT04735,U01803,CR00054,2025-01-12,0.0,TC00058,brett15,27,susandavis@yahoo.com,Backend Development with Node.js,0.0,48.57,3.32,Andrew Anderson,49,Male,7,3.71,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TT04736,U01808,CR00001,2025-02-17,472.28,TC00056,stephenwebster,15,faulknergregory@gmail.com,Python Basics,472.28,11.0,4.74,Alexis Everett,35,Female,9,3.95,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
TT04737,U01808,CR00059,2025-02-01,0.0,TC00024,stephenwebster,15,faulknergregory@gmail.com,Affiliate Marketing,0.0,5.95,4.66,Michael Kim,40,Male,6,4.22,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
TT04738,U01808,CR00056,2025-10-03,212.39,TC00002,stephenwebster,15,faulknergregory@gmail.com,Google Ads Mastery,212.39,22.89,3.15,Jill Day,32,Female,9,4.14,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
TT04739,U01814,CR00001,2025-09-22,472.28,TC00056,gwilliams,17,donaldconrad@hotmail.com,Python Basics,472.28,11.0,4.74,Alexis Everett,35,Female,9,3.95,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
TT04740,U01814,CR00018,2025-05-23,0.0,TC00053,gwilliams,17,donaldconrad@hotmail.com,Social Media Marketing,0.0,15.44,2.01,Aaron Kirby,35,Male,9,4.29,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TT04741,U01814,CR00030,2025-08-08,0.0,TC00021,gwilliams,17,donaldconrad@hotmail.com,Reinforcement Learning,0.0,38.49,1.73,Adam Holmes,34,Female,2,3.99,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TT04742,U01829,CR00042,2025-07-25,0.0,TC00037,walkerlisa,27,deannaoconnor@yahoo.com,Investment Strategies,0.0,34.83,4.1,Debra Escobar,47,Male,8,4.39,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TT04743,U01829,CR00031,2025-10-16,0.0,TC00055,walkerlisa,27,deannaoconnor@yahoo.com,Network Security,0.0,26.52,1.91,Alison Wilson,47,Female,12,3.53,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT04744,U01850,CR00044,2025-02-24,119.04,TC00037,justin74,29,lee01@gmail.com,Personal Finance,119.04,23.41,2.75,Debra Escobar,47,Male,8,4.39,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
TT04745,U01850,CR00021,2025-03-19,0.0,TC00008,justin74,29,lee01@gmail.com,Data Analysis with Python,0.0,1.2,3.6,Steven Walker,41,Male,15,3.54,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
TT04746,U01850,CR00025,2025-11-03,299.57,TC00008,justin74,29,lee01@gmail.com,Statistical Analysis,299.57,48.32,3.74,Steven Walker,41,Male,15,3.54,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TT04747,U01851,CR00038,2025-11-08,342.61,TC00018,abarnes,20,adavis@outlook.com,Risk Management,342.61,17.14,4.84,Kari Pierce,47,Female,11,4.28,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
TT04748,U01851,CR00023,2025-03-13,0.0,TC00008,abarnes,20,adavis@outlook.com,Machine Learning Fundamentals,0.0,9.71,3.02,Steven Walker,41,Male,15,3.54,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
TT04749,U01851,CR00013,2025-09-04,0.0,TC00007,abarnes,20,adavis@outlook.com,Finance for Startups,0.0,15.84,2.0,Angela Beard,28,Female,6,4.36,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
TT04750,U01851,CR00011,2025-11-06,326.02,TC00007,abarnes,20,adavis@outlook.com,Entrepreneurship 101,326.02,11.31,2.69,Angela Beard,28,Female,6,4.36,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
TT04751,U01852,CR00017,2025-02-12,0.0,TC00053,schwartzgregory,19,jacobslindsey@gmail.com,SEO Mastery,0.0,29.37,4.79,Aaron Kirby,35,Male,9,4.29,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TT04752,U01852,CR00044,2025-05-25,119.04,TC00037,schwartzgregory,19,jacobslindsey@gmail.com,Personal Finance,119.04,23.41,2.75,Debra Escobar,47,Male,8,4.39,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
TT04753,U01852,CR00004,2025-09-21,0.0,TC00056,schwartzgregory,19,jacobslindsey@gmail.com,Advanced Python,0.0,45.13,2.88,Alexis Everett,35,Female,9,3.95,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TT04754,U01852,CR00034,2025-04-21,394.26,TC00055,schwartzgregory,19,jacobslindsey@gmail.com,Data Encryption,394.26,47.44,1.35,Alison Wilson,47,Female,12,3.53,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT04755,U01857,CR00041,2025-02-16,53.86,TC00037,aprilvincent,27,briggssheila@outlook.com,Financial Accounting,53.86,47.08,2.47,Debra Escobar,47,Male,8,4.39,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TT04756,U01857,CR00010,2025-01-01,0.0,TC00033,aprilvincent,27,briggssheila@outlook.com,3D Modeling,0.0,15.29,4.45,Wesley Garcia,39,Female,12,4.04,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
TT04757,U01860,CR00005,2025-01-11,0.0,TC00056,bhardy,19,kevin81@yahoo.com,Full Stack Development,0.0,28.68,1.28,Alexis Everett,35,Female,9,3.95,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TT04758,U01860,CR00017,2025-12-14,0.0,TC00053,bhardy,19,kevin81@yahoo.com,SEO Mastery,0.0,29.37,4.79,Aaron Kirby,35,Male,9,4.29,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TT04759,U01860,CR00012,2025-07-01,487.92,TC00021,bhardy,19,kevin81@yahoo.com,Business Strategy,487.92,36.01,3.64,Adam Holmes,34,Female,2,3.99,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TT04760,U01861,CR00055,2025-06-08,57.32,TC00058,ddominguez,28,wilsonlisa@outlook.com,Full-Stack Web Development,57.32,43.95,4.74,Andrew Anderson,49,Male,7,3.71,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TT04761,U01861,CR00051,2025-09-01,37.89,TC00058,ddominguez,28,wilsonlisa@outlook.com,HTML & CSS,37.89,24.11,1.3,Andrew Anderson,49,Male,7,3.71,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TT04762,U01865,CR00005,2025-11-28,0.0,TC00056,josephwilson,18,stacylowe@yahoo.com,Full Stack Development,0.0,28.68,1.28,Alexis Everett,35,Female,9,3.95,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TT04763,U01865,CR00045,2025-03-06,0.0,TC00037,josephwilson,18,stacylowe@yahoo.com,Financial Modeling,0.0,6.36,1.59,Debra Escobar,47,Male,8,4.39,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
TT04764,U01865,CR00004,2025-09-01,0.0,TC00056,josephwilson,18,stacylowe@yahoo.com,Advanced Python,0.0,45.13,2.88,Alexis Everett,35,Female,9,3.95,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TT04765,U01865,CR00031,2025-09-07,0.0,TC00012,josephwilson,18,stacylowe@yahoo.com,Network Security,0.0,26.52,1.91,Christopher Nelson,48,Female,2,3.85,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT04766,U01882,CR00014,2025-05-24,0.0,TC00024,amitchell,30,sarah27@yahoo.com,Sales Mastery,0.0,22.29,3.15,Michael Kim,40,Male,6,4.22,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
TT04767,U01882,CR00055,2025-01-02,57.32,TC00058,amitchell,30,sarah27@yahoo.com,Full-Stack Web Development,57.32,43.95,4.74,Andrew Anderson,49,Male,7,3.71,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TT04768,U01882,CR00051,2025-03-23,37.89,TC00058,amitchell,30,sarah27@yahoo.com,HTML & CSS,37.89,24.11,1.3,Andrew Anderson,49,Male,7,3.71,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TT04769,U01899,CR00004,2025-01-03,0.0,TC00056,bwall,25,combsmaria@hotmail.com,Advanced Python,0.0,45.13,2.88,Alexis Everett,35,Female,9,3.95,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TT04770,U01899,CR00054,2025-02-09,0.0,TC00058,bwall,25,combsmaria@hotmail.com,Backend Development with Node.js,0.0,48.57,3.32,Andrew Anderson,49,Male,7,3.71,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TT04771,U01909,CR00051,2025-06-11,37.89,TC00058,sjennings,25,tanya76@hotmail.com,HTML & CSS,37.89,24.11,1.3,Andrew Anderson,49,Male,7,3.71,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TT04772,U01909,CR00030,2025-01-28,0.0,TC00007,sjennings,25,tanya76@hotmail.com,Reinforcement Learning,0.0,38.49,1.73,Angela Beard,28,Female,6,4.36,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TT04773,U01909,CR00018,2025-02-09,0.0,TC00053,sjennings,25,tanya76@hotmail.com,Social Media Marketing,0.0,15.44,2.01,Aaron Kirby,35,Male,9,4.29,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TT04774,U01921,CR00022,2025-12-14,0.0,TC00008,nguyenkayla,24,masonedward@hotmail.com,Data Visualization,0.0,32.64,3.65,Steven Walker,41,Male,15,3.54,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TT04775,U01921,CR00048,2025-06-16,0.0,TC00041,nguyenkayla,24,masonedward@hotmail.com,AI Ethics,0.0,42.7,3.64,Kevin Simpson,46,Male,7,3.55,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TT04776,U01933,CR00037,2025-02-05,0.0,TC00018,baileyapril,27,ellenpierce@yahoo.com,Scrum Essentials,0.0,33.93,3.45,Kari Pierce,47,Female,11,4.28,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TT04777,U01933,CR00020,2025-03-23,0.0,TC00053,baileyapril,27,ellenpierce@yahoo.com,Email Marketing,0.0,46.25,4.11,Aaron Kirby,35,Male,9,4.29,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TT04778,U01939,CR00025,2025-11-09,299.57,TC00008,wayne63,35,townsenddonald@yahoo.com,Statistical Analysis,299.57,48.32,3.74,Steven Walker,41,Male,15,3.54,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TT04779,U01939,CR00002,2025-12-24,0.0,TC00056,wayne63,35,townsenddonald@yahoo.com,Java Programming,0.0,37.7,2.43,Alexis Everett,35,Female,9,3.95,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TT04780,U01939,CR00044,2025-07-19,119.04,TC00037,wayne63,35,townsenddonald@yahoo.com,Personal Finance,119.04,23.41,2.75,Debra Escobar,47,Male,8,4.39,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
TT04781,U01939,CR00019,2025-08-11,0.0,TC00053,wayne63,35,townsenddonald@yahoo.com,Content Marketing,0.0,18.0,2.98,Aaron Kirby,35,Male,9,4.29,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TT04782,U01950,CR00030,2025-10-16,0.0,TC00021,juarezkatherine,29,jeanne26@outlook.com,Reinforcement Learning,0.0,38.49,1.73,Adam Holmes,34,Female,2,3.99,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TT04783,U01950,CR00018,2025-12-08,0.0,TC00053,juarezkatherine,29,jeanne26@outlook.com,Social Media Marketing,0.0,15.44,2.01,Aaron Kirby,35,Male,9,4.29,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
TT04784,U01951,CR00033,2025-10-15,0.0,TC00059,tara17,19,alexissimmons@yahoo.com,Cybersecurity Fundamentals,0.0,48.25,3.93,Noah Stewart,48,Female,6,3.82,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT04785,U01951,CR00029,2025-07-01,0.0,TC00004,tara17,19,alexissimmons@yahoo.com,Natural Language Processing,0.0,16.33,1.13,Kristi Scott,34,Female,9,4.39,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
TT04786,U01951,CR00035,2025-06-17,0.0,TC00012,tara17,19,alexissimmons@yahoo.com,Cyber Threat Intelligence,0.0,42.59,4.94,Christopher Nelson,48,Female,2,3.85,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TT04787,U01964,CR00006,2025-03-04,276.37,TC00033,mayandrea,32,nmoore@hotmail.com,Graphic Design Basics,276.37,48.84,2.72,Wesley Garcia,39,Female,12,4.04,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TT04788,U01964,CR00053,2025-07-01,0.0,TC00058,mayandrea,32,nmoore@hotmail.com,React for Beginners,0.0,40.07,2.67,Andrew Anderson,49,Male,7,3.71,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TT04789,U01964,CR00058,2025-04-30,0.0,TC00024,mayandrea,32,nmoore@hotmail.com,Social Media Strategy,0.0,1.46,4.44,Michael Kim,40,Male,6,4.22,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
TT04790,U01964,CR00023,2025-02-04,0.0,TC00008,mayandrea,32,nmoore@hotmail.com,Machine Learning Fundamentals,0.0,9.71,3.02,Steven Walker,41,Male,15,3.54,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
TT04791,U01966,CR00046,2025-04-13,248.1,TC00011,lthornton,25,bethany09@outlook.com,AI for Beginners,248.1,9.4,1.2,Carol Edwards,37,Female,8,3.55,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
TT04792,U01966,CR00040,2025-03-12,327.99,TC00018,lthornton,25,bethany09@outlook.com,Leadership in Projects,327.99,12.13,1.51,Kari Pierce,47,Female,11,4.28,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
TT04793,U01966,CR00002,2025-05-04,0.0,TC00056,lthornton,25,bethany09@outlook.com,Java Programming,0.0,37.7,2.43,Alexis Everett,35,Female,9,3.95,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TT04794,U01966,CR00032,2025-07-22,0.0,TC00059,lthornton,25,bethany09@outlook.com,Ethical Hacking,0.0,16.74,2.38,Noah Stewart,48,Female,6,3.82,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
TT04795,U01991,CR00011,2025-04-21,326.02,TC00058,aliciavance,16,paul27@outlook.com,Entrepreneurship 101,326.02,11.31,2.69,Andrew Anderson,49,Male,7,3.71,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TT04796,U01991,CR00051,2025-07-01,37.89,TC00058,aliciavance,16,paul27@outlook.com,HTML & CSS,37.89,24.11,1.3,Andrew Anderson,49,Male,7,3.71,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TT04797,U01991,CR00008,2025-04-08,0.0,TC00033,aliciavance,16,paul27@outlook.com,Photoshop Mastery,0.0,2.87,1.52,Wesley Garcia,39,Female,12,4.04,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
TT04798,U01992,CR00039,2025-12-08,346.71,TC00018,cruzraymond,18,scott44@yahoo.com,Project Planning,346.71,3.42,1.23,Kari Pierce,47,Female,11,4.28,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
TT04799,U01992,CR00037,2025-07-01,0.0,TC00018,cruzraymond,18,scott44@yahoo.com,Scrum Essentials,0.0,33.93,3.45,Kari Pierce,47,Female,11,4.28,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
